UBER_TYPE,LATITUDE,LONGITUDE,NEIGHBORHOOD,REQUEST_TIME,WAIT_TIME
uberX,-5.785650067875655,-35.20457710781511,Cidade Alta,2017-10-29 03:55:04.532446,360
UberSELECT,-5.785650067875655,-35.20457710781511,Cidade Alta,2017-10-29 03:55:05.267709,420
uberX,-5.787397518181632,-35.20755732553385,Cidade Alta,2017-10-29 03:55:06.740433,360
UberSELECT,-5.787397518181632,-35.20755732553385,Cidade Alta,2017-10-29 03:55:07.552198,360
uberX,-5.801689191707004,-35.22427502209816,Alecrim,2017-10-29 03:55:09.072787,120
UberSELECT,-5.801689191707004,-35.22427502209816,Alecrim,2017-10-29 03:55:09.815472,300
uberX,-5.794566286966299,-35.21783769268349,Alecrim,2017-10-29 03:55:11.310043,240
UberSELECT,-5.794566286966299,-35.21783769268349,Alecrim,2017-10-29 03:55:12.102404,360
uberX,-5.801130687786739,-35.240994194338384,Nordeste,2017-10-29 03:55:13.578247,240
UberSELECT,-5.801130687786739,-35.240994194338384,Nordeste,2017-10-29 03:55:14.337486,300
uberX,-5.7841102587856525,-35.243400527715515,Nordeste,2017-10-29 03:55:15.766987,180
UberSELECT,-5.7841102587856525,-35.243400527715515,Nordeste,2017-10-29 03:55:16.496178,300
uberX,-5.797597064875965,-35.233595582857234,Quintas,2017-10-29 03:55:18.116848,240
UberSELECT,-5.797597064875965,-35.233595582857234,Quintas,2017-10-29 03:55:18.864884,240
uberX,-5.800768850108513,-35.237693545557605,Quintas,2017-10-29 03:55:20.359200,120
UberSELECT,-5.800768850108513,-35.237693545557605,Quintas,2017-10-29 03:55:21.918080,240
uberX,-5.804165622774056,-35.24997579885287,Bom Pastor,2017-10-29 03:55:23.530230,300
UberSELECT,-5.804165622774056,-35.24997579885287,Bom Pastor,2017-10-29 03:55:24.300085,420
uberX,-5.805018042993539,-35.243480166837244,Bom Pastor,2017-10-29 03:55:25.771420,300
UberSELECT,-5.805018042993539,-35.243480166837244,Bom Pastor,2017-10-29 03:55:26.541131,360
uberX,-5.8075081829820325,-35.22174780617439,Dix-Sept Rosado,2017-10-29 03:55:28.048905,360
UberSELECT,-5.8075081829820325,-35.22174780617439,Dix-Sept Rosado,2017-10-29 03:55:28.967484,420
uberX,-5.813102575524267,-35.22542423108209,Dix-Sept Rosado,2017-10-29 03:55:30.435740,300
UberSELECT,-5.813102575524267,-35.22542423108209,Dix-Sept Rosado,2017-10-29 03:55:31.281286,360
uberX,-5.8156514353730575,-35.23657897082235,Nossa Senhora de Nazaré,2017-10-29 03:55:32.774170,120
UberSELECT,-5.8156514353730575,-35.23657897082235,Nossa Senhora de Nazaré,2017-10-29 03:55:33.503654,480
uberX,-5.814683539018883,-35.22563752946449,Nossa Senhora de Nazaré,2017-10-29 03:55:35.033380,240
UberSELECT,-5.814683539018883,-35.22563752946449,Nossa Senhora de Nazaré,2017-10-29 03:55:36.139931,420
uberX,-5.829361950999839,-35.222116826532044,Lagoa Nova,2017-10-29 03:55:37.640793,180
UberSELECT,-5.829361950999839,-35.222116826532044,Lagoa Nova,2017-10-29 03:55:38.411262,300
uberX,-5.82750015771849,-35.21236445980251,Lagoa Nova,2017-10-29 03:55:39.879782,300
UberSELECT,-5.82750015771849,-35.21236445980251,Lagoa Nova,2017-10-29 03:55:40.618352,420
uberX,-5.790532798163816,-35.18926110205439,Mãe Luiza,2017-10-29 03:55:42.142111,360
UberSELECT,-5.790532798163816,-35.18926110205439,Mãe Luiza,2017-10-29 03:55:42.895270,540
uberX,-5.794878650027386,-35.18585438542824,Mãe Luiza,2017-10-29 03:55:44.352397,420
uberX,-5.828409109345264,-35.19559314283549,Nova Descoberta,2017-10-29 03:55:46.656293,360
UberSELECT,-5.828409109345264,-35.19559314283549,Nova Descoberta,2017-10-29 03:55:47.401376,480
uberX,-5.830356820579892,-35.2015005418569,Nova Descoberta,2017-10-29 03:55:48.873807,240
UberSELECT,-5.830356820579892,-35.2015005418569,Nova Descoberta,2017-10-29 03:55:49.643856,420
uberX,-5.796472290671263,-35.20001544113185,Tirol,2017-10-29 03:55:51.106354,360
UberSELECT,-5.796472290671263,-35.20001544113185,Tirol,2017-10-29 03:55:51.866509,480
uberX,-5.791651327233173,-35.20607284973393,Tirol,2017-10-29 03:55:53.323871,240
UberSELECT,-5.791651327233173,-35.20607284973393,Tirol,2017-10-29 03:55:54.082472,360
uberX,-5.782529610631736,-35.196139029186654,Petrópolis,2017-10-29 03:55:55.691315,360
UberSELECT,-5.782529610631736,-35.196139029186654,Petrópolis,2017-10-29 03:55:56.453453,600
uberX,-5.788021641780675,-35.19456848842807,Petrópolis,2017-10-29 03:55:57.913641,240
UberSELECT,-5.788021641780675,-35.19456848842807,Petrópolis,2017-10-29 03:55:58.663550,540
uberX,-5.78412187480749,-35.19070466545857,Areia Preta,2017-10-29 03:56:00.119612,360
UberSELECT,-5.78412187480749,-35.19070466545857,Areia Preta,2017-10-29 03:56:00.872695,600
uberX,-5.7851940964425275,-35.192534027026035,Areia Preta,2017-10-29 03:56:02.321313,300
UberSELECT,-5.7851940964425275,-35.192534027026035,Areia Preta,2017-10-29 03:56:03.072957,600
uberX,-5.837673334576142,-35.238107021751766,Cidade Nova,2017-10-29 03:56:04.549799,300
UberSELECT,-5.837673334576142,-35.238107021751766,Cidade Nova,2017-10-29 03:56:05.301808,480
uberX,-5.837381467674004,-35.23564970680624,Cidade Nova,2017-10-29 03:56:06.797393,360
UberSELECT,-5.837381467674004,-35.23564970680624,Cidade Nova,2017-10-29 03:56:07.555649,480
uberX,-5.826470743590692,-35.24013466787684,Cidade da Esperança,2017-10-29 03:56:09.068356,120
UberSELECT,-5.826470743590692,-35.24013466787684,Cidade da Esperança,2017-10-29 03:56:09.808454,480
uberX,-5.821522273008602,-35.24059179100256,Cidade da Esperança,2017-10-29 03:56:11.348864,240
UberSELECT,-5.821522273008602,-35.24059179100256,Cidade da Esperança,2017-10-29 03:56:12.080625,480
uberX,-5.829372964684468,-35.262972749209034,Felipe Camarão,2017-10-29 03:56:13.543802,600
uberX,-5.827178870928401,-35.265098257093385,Felipe Camarão,2017-10-29 03:56:15.847088,540
UberSELECT,-5.827178870928401,-35.265098257093385,Felipe Camarão,2017-10-29 03:56:16.614969,540
uberX,-5.834941664663586,-35.274659138139455,Guarapes,2017-10-29 03:56:18.161595,660
uberX,-5.849923518327196,-35.271046801043276,Guarapes,2017-10-29 03:56:20.424857,660
uberX,-5.847385486944765,-35.23975411583138,Pitimbu,2017-10-29 04:00:32.021884,420
UberSELECT,-5.847385486944765,-35.23975411583138,Pitimbu,2017-10-29 04:00:32.758417,600
uberX,-5.868324009883692,-35.230979912720514,Pitimbu,2017-10-29 04:00:34.241819,300
UberSELECT,-5.868324009883692,-35.230979912720514,Pitimbu,2017-10-29 04:00:34.989402,600
uberX,-5.847693642144343,-35.259350599373896,Planalto,2017-10-29 04:00:36.506030,180
UberSELECT,-5.847693642144343,-35.259350599373896,Planalto,2017-10-29 04:00:37.279637,120
uberX,-5.8516869482501965,-35.26344037059343,Planalto,2017-10-29 04:00:38.730738,240
UberSELECT,-5.8516869482501965,-35.26344037059343,Planalto,2017-10-29 04:00:39.490211,300
uberX,-5.876413707562705,-35.17831342854633,Ponta Negra,2017-10-29 04:00:40.965219,120
UberSELECT,-5.876413707562705,-35.17831342854633,Ponta Negra,2017-10-29 04:00:41.700056,540
uberX,-5.884119284366466,-35.16383090763314,Ponta Negra,2017-10-29 04:00:43.205379,420
uberX,-5.870243160624406,-35.20354585060332,Neópolis,2017-10-29 04:00:45.431966,120
UberSELECT,-5.870243160624406,-35.20354585060332,Neópolis,2017-10-29 04:00:46.259761,360
uberX,-5.868651043245672,-35.21211931686312,Neópolis,2017-10-29 04:00:47.692037,180
UberSELECT,-5.868651043245672,-35.21211931686312,Neópolis,2017-10-29 04:00:48.427027,360
uberX,-5.848805063419586,-35.20557508180845,Capim Macio,2017-10-29 04:00:49.916478,180
UberSELECT,-5.848805063419586,-35.20557508180845,Capim Macio,2017-10-29 04:00:50.639360,540
uberX,-5.870917856782926,-35.188896964470274,Capim Macio,2017-10-29 04:00:52.124697,120
UberSELECT,-5.870917856782926,-35.188896964470274,Capim Macio,2017-10-29 04:00:52.893486,540
uberX,-5.7391744717099895,-35.26326759609232,Lagoa Azul,2017-10-29 04:00:55.847067,540
UberSELECT,-5.7391744717099895,-35.26326759609232,Lagoa Azul,2017-10-29 04:00:56.628642,480
uberX,-5.744827734349662,-35.23311540407142,Pajuçara,2017-10-29 04:00:58.185343,480
UberSELECT,-5.744827734349662,-35.23311540407142,Pajuçara,2017-10-29 04:00:59.294435,540
uberX,-5.730773940269689,-35.229855879962535,Pajuçara,2017-10-29 04:01:00.800636,600
uberX,-5.802182673142022,-35.21161809444159,Lagoa Seca,2017-10-29 04:01:03.715345,300
UberSELECT,-5.802182673142022,-35.21161809444159,Lagoa Seca,2017-10-29 04:01:04.472175,360
uberX,-5.806480710876712,-35.210604153663,Lagoa Seca,2017-10-29 04:01:06.024414,180
UberSELECT,-5.806480710876712,-35.210604153663,Lagoa Seca,2017-10-29 04:01:07.101784,240
uberX,-5.79756494195449,-35.20597239848529,Barro Vermelho,2017-10-29 04:01:08.631388,180
UberSELECT,-5.79756494195449,-35.20597239848529,Barro Vermelho,2017-10-29 04:01:09.406930,300
uberX,-5.796504510530071,-35.208665266129074,Barro Vermelho,2017-10-29 04:01:10.894547,180
UberSELECT,-5.796504510530071,-35.208665266129074,Barro Vermelho,2017-10-29 04:01:11.630335,360
uberX,-5.851685839821498,-35.22593302420065,Candelária,2017-10-29 04:01:13.120830,480
UberSELECT,-5.851685839821498,-35.22593302420065,Candelária,2017-10-29 04:01:13.853450,600
uberX,-5.846385757143487,-35.21149039895164,Candelária,2017-10-29 04:01:15.399327,240
UberSELECT,-5.846385757143487,-35.21149039895164,Candelária,2017-10-29 04:01:16.159706,600
uberX,-5.782872119654097,-35.19083764923158,Praia do Meio,2017-10-29 04:01:17.665291,360
UberSELECT,-5.782872119654097,-35.19083764923158,Praia do Meio,2017-10-29 04:01:18.419600,480
uberX,-5.781558191726569,-35.19351781813764,Praia do Meio,2017-10-29 04:01:19.949533,420
UberSELECT,-5.781558191726569,-35.19351781813764,Praia do Meio,2017-10-29 04:01:20.698638,600
uberX,-5.777476588232334,-35.19923304425826,Rocas,2017-10-29 04:01:22.482588,300
UberSELECT,-5.777476588232334,-35.19923304425826,Rocas,2017-10-29 04:01:23.389096,540
uberX,-5.775298797412418,-35.196957684742266,Rocas,2017-10-29 04:01:24.826644,360
UberSELECT,-5.775298797412418,-35.196957684742266,Rocas,2017-10-29 04:01:25.669984,720
uberX,-5.765619993758645,-35.206213824264495,Santos Reis,2017-10-29 04:01:27.195430,360
uberX,-5.758146785771052,-35.19487769882012,Santos Reis,2017-10-29 04:01:29.478384,420
uberX,-5.741268490640776,-35.206749347679,Redinha,2017-10-29 04:01:31.738732,540
uberX,-5.74274855285574,-35.2159912833335,Redinha,2017-10-29 04:01:34.069401,360
uberX,-5.782908365706603,-35.239219733348854,Salinas,2017-10-29 04:01:36.322345,300
UberSELECT,-5.782908365706603,-35.239219733348854,Salinas,2017-10-29 04:01:37.102749,360
uberX,-5.7727818413324945,-35.241832599936444,Salinas,2017-10-29 04:01:38.611179,360
UberSELECT,-5.7727818413324945,-35.241832599936444,Salinas,2017-10-29 04:01:39.367325,420
uberX,-5.770358752300246,-35.25883941456166,Igapó,2017-10-29 04:01:40.837447,180
UberSELECT,-5.770358752300246,-35.25883941456166,Igapó,2017-10-29 04:01:41.573588,420
uberX,-5.771132462385258,-35.25651762021557,Igapó,2017-10-29 04:01:43.100450,240
UberSELECT,-5.771132462385258,-35.25651762021557,Igapó,2017-10-29 04:01:43.835721,360
uberX,-5.753769601599199,-35.28045804235636,Nossa Senhora da Apresentação,2017-10-29 04:01:45.313658,360
UberSELECT,-5.753769601599199,-35.28045804235636,Nossa Senhora da Apresentação,2017-10-29 04:01:46.116666,420
uberX,-5.74481348434218,-35.28919284543215,Nossa Senhora da Apresentação,2017-10-29 04:01:47.599039,480
UberSELECT,-5.74481348434218,-35.28919284543215,Nossa Senhora da Apresentação,2017-10-29 04:01:48.348272,540
uberX,-5.754871951337933,-35.25852456796628,Potengi,2017-10-29 04:01:49.862524,300
UberSELECT,-5.754871951337933,-35.25852456796628,Potengi,2017-10-29 04:01:50.616614,300
uberX,-5.745942923911056,-35.252332456651814,Potengi,2017-10-29 04:01:52.086335,300
UberSELECT,-5.745942923911056,-35.252332456651814,Potengi,2017-10-29 04:01:52.875092,420
uberX,-5.773296366815978,-35.20499326451079,Ribeira,2017-10-29 04:01:54.390547,180
uberX,-5.781663140491271,-35.20528322804026,Ribeira,2017-10-29 04:01:56.692027,240
UberSELECT,-5.781663140491271,-35.20528322804026,Ribeira,2017-10-29 04:01:57.872438,720
uberX,-5.783067324440052,-35.21058490706297,Cidade Alta,2017-10-29 04:01:59.378781,300
UberSELECT,-5.783067324440052,-35.21058490706297,Cidade Alta,2017-10-29 04:02:00.138363,720
uberX,-5.780958803692021,-35.20657695967912,Cidade Alta,2017-10-29 04:02:01.607200,300
UberSELECT,-5.780958803692021,-35.20657695967912,Cidade Alta,2017-10-29 04:02:02.400842,780
uberX,-5.805012882858391,-35.215320588946724,Alecrim,2017-10-29 04:02:03.982293,240
UberSELECT,-5.805012882858391,-35.215320588946724,Alecrim,2017-10-29 04:02:04.752648,540
uberX,-5.801439809209752,-35.21327088801704,Alecrim,2017-10-29 04:02:06.210501,180
UberSELECT,-5.801439809209752,-35.21327088801704,Alecrim,2017-10-29 04:02:07.301304,540
uberX,-5.791340137761933,-35.23829488022514,Nordeste,2017-10-29 04:02:08.805240,180
UberSELECT,-5.791340137761933,-35.23829488022514,Nordeste,2017-10-29 04:02:09.554728,240
uberX,-5.786076222836665,-35.249059045718006,Nordeste,2017-10-29 04:02:11.061360,240
UberSELECT,-5.786076222836665,-35.249059045718006,Nordeste,2017-10-29 04:02:12.023455,360
uberX,-5.798612993914916,-35.22579982808865,Quintas,2017-10-29 04:02:13.676893,120
UberSELECT,-5.798612993914916,-35.22579982808865,Quintas,2017-10-29 04:02:14.421162,360
uberX,-5.8011776821086745,-35.227967713129026,Quintas,2017-10-29 04:02:15.952846,180
UberSELECT,-5.8011776821086745,-35.227967713129026,Quintas,2017-10-29 04:02:16.695065,360
uberX,-5.813140129738848,-35.24568761880671,Bom Pastor,2017-10-29 04:02:18.181911,300
UberSELECT,-5.813140129738848,-35.24568761880671,Bom Pastor,2017-10-29 04:02:18.939753,360
uberX,-5.811958681935586,-35.24830749138047,Bom Pastor,2017-10-29 04:02:20.484932,360
UberSELECT,-5.811958681935586,-35.24830749138047,Bom Pastor,2017-10-29 04:02:21.272874,420
uberX,-5.812490722157929,-35.226994681800676,Dix-Sept Rosado,2017-10-29 04:02:22.744121,180
UberSELECT,-5.812490722157929,-35.226994681800676,Dix-Sept Rosado,2017-10-29 04:02:23.515921,420
uberX,-5.810141703242686,-35.23056007455315,Dix-Sept Rosado,2017-10-29 04:02:25.052724,120
UberSELECT,-5.810141703242686,-35.23056007455315,Dix-Sept Rosado,2017-10-29 04:02:25.794402,420
uberX,-5.815232106055315,-35.22575959088717,Nossa Senhora de Nazaré,2017-10-29 04:02:27.299801,180
UberSELECT,-5.815232106055315,-35.22575959088717,Nossa Senhora de Nazaré,2017-10-29 04:02:28.056690,480
uberX,-5.819103954291142,-35.23360147769956,Nossa Senhora de Nazaré,2017-10-29 04:02:29.499505,120
UberSELECT,-5.819103954291142,-35.23360147769956,Nossa Senhora de Nazaré,2017-10-29 04:02:30.226250,360
uberX,-5.822758527102481,-35.22130757401893,Lagoa Nova,2017-10-29 04:02:31.748506,180
UberSELECT,-5.822758527102481,-35.22130757401893,Lagoa Nova,2017-10-29 04:02:32.522666,420
uberX,-5.813083258336544,-35.21032084191019,Lagoa Nova,2017-10-29 04:02:34.019675,240
UberSELECT,-5.813083258336544,-35.21032084191019,Lagoa Nova,2017-10-29 04:02:34.771307,600
uberX,-5.795911357919483,-35.18711580580947,Mãe Luiza,2017-10-29 04:02:36.278601,420
UberSELECT,-5.795911357919483,-35.18711580580947,Mãe Luiza,2017-10-29 04:02:37.295377,720
uberX,-5.797645816582453,-35.18536741013914,Mãe Luiza,2017-10-29 04:02:38.799006,360
UberSELECT,-5.797645816582453,-35.18536741013914,Mãe Luiza,2017-10-29 04:02:39.548480,720
uberX,-5.818502103370616,-35.20063155778888,Nova Descoberta,2017-10-29 04:02:41.062720,360
UberSELECT,-5.818502103370616,-35.20063155778888,Nova Descoberta,2017-10-29 04:02:42.271253,420
uberX,-5.817174761241921,-35.20003775914347,Nova Descoberta,2017-10-29 04:02:43.733647,360
UberSELECT,-5.817174761241921,-35.20003775914347,Nova Descoberta,2017-10-29 04:02:44.498387,360
uberX,-5.792614359119943,-35.19370067294976,Tirol,2017-10-29 04:02:46.008099,420
UberSELECT,-5.792614359119943,-35.19370067294976,Tirol,2017-10-29 04:02:46.761690,600
uberX,-5.796851495464822,-35.20166813514417,Tirol,2017-10-29 04:02:48.227916,240
UberSELECT,-5.796851495464822,-35.20166813514417,Tirol,2017-10-29 04:02:48.970069,600
uberX,-5.784703638265798,-35.19531892910946,Petrópolis,2017-10-29 04:02:50.548532,300
UberSELECT,-5.784703638265798,-35.19531892910946,Petrópolis,2017-10-29 04:02:51.377447,600
uberX,-5.782818895246973,-35.19540354669933,Petrópolis,2017-10-29 04:02:52.811257,300
UberSELECT,-5.782818895246973,-35.19540354669933,Petrópolis,2017-10-29 04:02:53.615959,660
uberX,-5.78802945567289,-35.19016947858967,Areia Preta,2017-10-29 04:02:55.131216,360
UberSELECT,-5.78802945567289,-35.19016947858967,Areia Preta,2017-10-29 04:02:55.962380,720
uberX,-5.7838382466280365,-35.19380663496502,Areia Preta,2017-10-29 04:02:57.772986,300
UberSELECT,-5.7838382466280365,-35.19380663496502,Areia Preta,2017-10-29 04:02:58.875888,660
uberX,-5.844778370392157,-35.23965411528914,Cidade Nova,2017-10-29 04:03:00.415066,360
UberSELECT,-5.844778370392157,-35.23965411528914,Cidade Nova,2017-10-29 04:03:01.529171,420
uberX,-5.827935563200645,-35.24424946832293,Cidade Nova,2017-10-29 04:03:02.995003,360
UberSELECT,-5.827935563200645,-35.24424946832293,Cidade Nova,2017-10-29 04:03:03.748833,420
uberX,-5.829584937581213,-35.23813443169764,Cidade da Esperança,2017-10-29 04:03:05.245308,360
UberSELECT,-5.829584937581213,-35.23813443169764,Cidade da Esperança,2017-10-29 04:03:06.320751,420
uberX,-5.823036066988504,-35.241906846869526,Cidade da Esperança,2017-10-29 04:03:08.214152,300
UberSELECT,-5.823036066988504,-35.241906846869526,Cidade da Esperança,2017-10-29 04:03:08.972529,420
uberX,-5.831850991562144,-35.25350733508982,Felipe Camarão,2017-10-29 04:03:10.492346,360
UberSELECT,-5.831850991562144,-35.25350733508982,Felipe Camarão,2017-10-29 04:03:11.334782,420
uberX,-5.8187815973145005,-35.25302732336569,Felipe Camarão,2017-10-29 04:03:12.898056,300
UberSELECT,-5.8187815973145005,-35.25302732336569,Felipe Camarão,2017-10-29 04:03:13.722492,360
uberX,-5.848320215075853,-35.26838250631164,Guarapes,2017-10-29 04:03:15.241299,360
UberSELECT,-5.848320215075853,-35.26838250631164,Guarapes,2017-10-29 04:03:16.017094,300
uberX,-5.831326420109372,-35.280650890801304,Guarapes,2017-10-29 04:03:17.490068,540
UberSELECT,-5.831326420109372,-35.280650890801304,Guarapes,2017-10-29 04:03:18.254127,600
uberX,-5.871300945565343,-35.22327451505089,Pitimbu,2017-10-29 04:07:31.923447,360
UberSELECT,-5.871300945565343,-35.22327451505089,Pitimbu,2017-10-29 04:07:32.661549,480
uberX,-5.864450232972801,-35.23673315956704,Pitimbu,2017-10-29 04:07:34.180791,360
UberSELECT,-5.864450232972801,-35.23673315956704,Pitimbu,2017-10-29 04:07:35.808687,540
uberX,-5.853958325846866,-35.26221657481096,Planalto,2017-10-29 04:07:37.300883,480
UberSELECT,-5.853958325846866,-35.26221657481096,Planalto,2017-10-29 04:07:38.082931,480
uberX,-5.852985596406769,-35.256721653202206,Planalto,2017-10-29 04:07:39.544031,480
UberSELECT,-5.852985596406769,-35.256721653202206,Planalto,2017-10-29 04:07:40.304016,480
uberX,-5.870576390461436,-35.17805732461075,Ponta Negra,2017-10-29 04:07:41.785772,180
UberSELECT,-5.870576390461436,-35.17805732461075,Ponta Negra,2017-10-29 04:07:42.599994,180
uberX,-5.890807901713601,-35.18207113495235,Ponta Negra,2017-10-29 04:07:44.068285,120
UberSELECT,-5.890807901713601,-35.18207113495235,Ponta Negra,2017-10-29 04:07:44.850729,480
uberX,-5.857674770673448,-35.20611253140154,Neópolis,2017-10-29 04:07:46.381474,300
UberSELECT,-5.857674770673448,-35.20611253140154,Neópolis,2017-10-29 04:07:47.138039,360
uberX,-5.85826441036957,-35.207839212618545,Neópolis,2017-10-29 04:07:48.759021,360
UberSELECT,-5.85826441036957,-35.207839212618545,Neópolis,2017-10-29 04:07:49.496217,420
uberX,-5.871130579079204,-35.193759468223014,Capim Macio,2017-10-29 04:07:51.075813,240
UberSELECT,-5.871130579079204,-35.193759468223014,Capim Macio,2017-10-29 04:07:51.836613,360
uberX,-5.863624281272667,-35.19734892865724,Capim Macio,2017-10-29 04:07:53.327499,180
UberSELECT,-5.863624281272667,-35.19734892865724,Capim Macio,2017-10-29 04:07:54.097423,360
uberX,-5.7221856302594665,-35.23579569834473,Lagoa Azul,2017-10-29 04:07:55.565708,360
UberSELECT,-5.7221856302594665,-35.23579569834473,Lagoa Azul,2017-10-29 04:07:56.313863,420
uberX,-5.718586292588558,-35.245896892707776,Lagoa Azul,2017-10-29 04:07:57.792376,420
UberSELECT,-5.718586292588558,-35.245896892707776,Lagoa Azul,2017-10-29 04:07:58.824356,540
uberX,-5.728107944093801,-35.23796883322008,Pajuçara,2017-10-29 04:08:00.355603,480
UberSELECT,-5.728107944093801,-35.23796883322008,Pajuçara,2017-10-29 04:08:01.094358,420
uberX,-5.7300231844989336,-35.23277556271585,Pajuçara,2017-10-29 04:08:02.619212,420
UberSELECT,-5.7300231844989336,-35.23277556271585,Pajuçara,2017-10-29 04:08:03.386087,300
uberX,-5.805777442886263,-35.20977116147013,Lagoa Seca,2017-10-29 04:08:04.955648,300
UberSELECT,-5.805777442886263,-35.20977116147013,Lagoa Seca,2017-10-29 04:08:05.696907,360
uberX,-5.806972087365172,-35.20778000971483,Lagoa Seca,2017-10-29 04:08:07.205379,300
UberSELECT,-5.806972087365172,-35.20778000971483,Lagoa Seca,2017-10-29 04:08:07.953627,360
uberX,-5.791743385386215,-35.209419043518814,Barro Vermelho,2017-10-29 04:08:09.448179,300
UberSELECT,-5.791743385386215,-35.209419043518814,Barro Vermelho,2017-10-29 04:08:10.250836,420
uberX,-5.792429374062905,-35.21118588698488,Barro Vermelho,2017-10-29 04:08:11.764227,240
UberSELECT,-5.792429374062905,-35.21118588698488,Barro Vermelho,2017-10-29 04:08:12.523556,360
uberX,-5.8522960584876005,-35.213973924044396,Candelária,2017-10-29 04:08:14.011977,420
UberSELECT,-5.8522960584876005,-35.213973924044396,Candelária,2017-10-29 04:08:14.767593,360
uberX,-5.832923501987786,-35.21491042362407,Candelária,2017-10-29 04:08:16.273958,180
UberSELECT,-5.832923501987786,-35.21491042362407,Candelária,2017-10-29 04:08:17.020079,240
uberX,-5.7836676165118135,-35.191185464206015,Praia do Meio,2017-10-29 04:08:18.543559,480
UberSELECT,-5.7836676165118135,-35.191185464206015,Praia do Meio,2017-10-29 04:08:19.394998,540
uberX,-5.776283089602326,-35.19665732257588,Praia do Meio,2017-10-29 04:08:20.956752,540
UberSELECT,-5.776283089602326,-35.19665732257588,Praia do Meio,2017-10-29 04:08:21.692766,600
uberX,-5.773662931359819,-35.203661231734344,Rocas,2017-10-29 04:08:23.234464,540
UberSELECT,-5.773662931359819,-35.203661231734344,Rocas,2017-10-29 04:08:24.006409,540
uberX,-5.772530260380201,-35.199315608415354,Rocas,2017-10-29 04:08:25.476221,540
UberSELECT,-5.772530260380201,-35.199315608415354,Rocas,2017-10-29 04:08:26.242491,600
uberX,-5.7695908581412985,-35.20108740630824,Santos Reis,2017-10-29 04:08:27.850485,480
UberSELECT,-5.7695908581412985,-35.20108740630824,Santos Reis,2017-10-29 04:08:28.612814,540
uberX,-5.770758177790624,-35.1954079156396,Santos Reis,2017-10-29 04:08:30.104522,540
UberSELECT,-5.770758177790624,-35.1954079156396,Santos Reis,2017-10-29 04:08:30.859063,600
uberX,-5.759752933464457,-35.22811529298955,Redinha,2017-10-29 04:08:32.349476,360
UberSELECT,-5.759752933464457,-35.22811529298955,Redinha,2017-10-29 04:08:33.095349,600
uberX,-5.7552573866845265,-35.23317929754767,Redinha,2017-10-29 04:08:34.581140,240
UberSELECT,-5.7552573866845265,-35.23317929754767,Redinha,2017-10-29 04:08:35.340260,660
uberX,-5.785258691127136,-35.21892620090904,Salinas,2017-10-29 04:08:36.803704,480
UberSELECT,-5.785258691127136,-35.21892620090904,Salinas,2017-10-29 04:08:37.553992,540
uberX,-5.774362991827813,-35.23934374002678,Salinas,2017-10-29 04:08:39.193341,480
UberSELECT,-5.774362991827813,-35.23934374002678,Salinas,2017-10-29 04:08:39.967085,780
uberX,-5.769676357892897,-35.26069014621089,Igapó,2017-10-29 04:08:41.510211,360
UberSELECT,-5.769676357892897,-35.26069014621089,Igapó,2017-10-29 04:08:42.287365,360
uberX,-5.77394764883347,-35.250235018873354,Igapó,2017-10-29 04:08:43.781906,420
UberSELECT,-5.77394764883347,-35.250235018873354,Igapó,2017-10-29 04:08:44.873182,660
uberX,-5.735834461800708,-35.28071512378618,Nossa Senhora da Apresentação,2017-10-29 04:08:46.413594,600
uberX,-5.735410959947679,-35.27683211265337,Nossa Senhora da Apresentação,2017-10-29 04:08:48.774282,480
uberX,-5.75291985496023,-35.23820908775168,Potengi,2017-10-29 04:08:51.000081,120
UberSELECT,-5.75291985496023,-35.23820908775168,Potengi,2017-10-29 04:08:51.874954,600
uberX,-5.755168943350032,-35.24240164825721,Potengi,2017-10-29 04:08:53.353547,180
UberSELECT,-5.755168943350032,-35.24240164825721,Potengi,2017-10-29 04:08:54.110599,660
uberX,-5.769531241340485,-35.206510427931875,Ribeira,2017-10-29 04:08:55.653181,600
UberSELECT,-5.769531241340485,-35.206510427931875,Ribeira,2017-10-29 04:08:56.403259,600
uberX,-5.780754378508528,-35.20492134585202,Ribeira,2017-10-29 04:08:58.855410,420
UberSELECT,-5.780754378508528,-35.20492134585202,Ribeira,2017-10-29 04:08:59.623437,600
uberX,-5.784838139816532,-35.21253504878479,Cidade Alta,2017-10-29 04:09:01.175906,600
uberX,-5.785844647750794,-35.204117340587004,Cidade Alta,2017-10-29 04:09:03.495363,420
UberSELECT,-5.785844647750794,-35.204117340587004,Cidade Alta,2017-10-29 04:09:04.242649,540
uberX,-5.803822867585321,-35.22431261367311,Alecrim,2017-10-29 04:09:05.747132,180
UberSELECT,-5.803822867585321,-35.22431261367311,Alecrim,2017-10-29 04:09:06.484867,180
uberX,-5.806469925972005,-35.21870718238688,Alecrim,2017-10-29 04:09:07.989002,240
UberSELECT,-5.806469925972005,-35.21870718238688,Alecrim,2017-10-29 04:09:09.259916,240
uberX,-5.7916952439205245,-35.25006944138714,Nordeste,2017-10-29 04:09:10.739818,360
UberSELECT,-5.7916952439205245,-35.25006944138714,Nordeste,2017-10-29 04:09:11.478082,720
uberX,-5.799304248106567,-35.24457321851158,Nordeste,2017-10-29 04:09:13.024206,300
UberSELECT,-5.799304248106567,-35.24457321851158,Nordeste,2017-10-29 04:09:13.770620,540
