UBER_TYPE,LATITUDE,LONGITUDE,NEIGHBORHOOD,REQUEST_TIME,WAIT_TIME
uberX,-5.765048713726256,-35.273775574617,Igapó,2017-11-03 07:26:25.024851,420
UberSELECT,-5.765048713726256,-35.273775574617,Igapó,2017-11-03 07:26:25.764281,540
uberX,-5.749822589412549,-35.28359198016929,Nossa Senhora da Apresentação,2017-11-03 07:26:28.683402,420
UberSELECT,-5.749822589412549,-35.28359198016929,Nossa Senhora da Apresentação,2017-11-03 07:26:29.452860,660
uberX,-5.736240885908651,-35.284299718160526,Nossa Senhora da Apresentação,2017-11-03 07:26:30.943074,540
uberX,-5.74236498504679,-35.25516562632811,Potengi,2017-11-03 07:26:34.182603,420
UberSELECT,-5.74236498504679,-35.25516562632811,Potengi,2017-11-03 07:26:34.956540,540
uberX,-5.7600418980141965,-35.23488982572773,Potengi,2017-11-03 07:26:36.457247,420
UberSELECT,-5.7600418980141965,-35.23488982572773,Potengi,2017-11-03 07:26:37.242106,420
uberX,-5.769909078441864,-35.207846696432426,Ribeira,2017-11-03 07:26:40.004696,300
UberSELECT,-5.769909078441864,-35.207846696432426,Ribeira,2017-11-03 07:26:40.940283,360
uberX,-5.776324223577647,-35.20260910560187,Ribeira,2017-11-03 07:26:42.426665,180
UberSELECT,-5.776324223577647,-35.20260910560187,Ribeira,2017-11-03 07:26:43.152427,240
uberX,-5.787495305094904,-35.21031185567152,Cidade Alta,2017-11-03 07:26:45.606971,120
UberSELECT,-5.787495305094904,-35.21031185567152,Cidade Alta,2017-11-03 07:26:46.367166,120
uberX,-5.783666935371617,-35.203706950922005,Cidade Alta,2017-11-03 07:26:47.842078,120
UberSELECT,-5.783666935371617,-35.203706950922005,Cidade Alta,2017-11-03 07:26:48.589265,120
uberX,-5.803188168818625,-35.218154069929206,Alecrim,2017-11-03 07:26:50.683438,180
UberSELECT,-5.803188168818625,-35.218154069929206,Alecrim,2017-11-03 07:26:51.416936,240
uberX,-5.804642818585289,-35.223459182397626,Alecrim,2017-11-03 07:26:52.917812,240
UberSELECT,-5.804642818585289,-35.223459182397626,Alecrim,2017-11-03 07:26:53.678829,360
uberX,-5.797532609744316,-35.23970074014744,Nordeste,2017-11-03 07:26:56.156267,180
UberSELECT,-5.797532609744316,-35.23970074014744,Nordeste,2017-11-03 07:26:56.924618,240
uberX,-5.801207986701175,-35.2461766436843,Nordeste,2017-11-03 07:26:58.400340,300
UberSELECT,-5.801207986701175,-35.2461766436843,Nordeste,2017-11-03 07:26:59.158442,300
uberX,-5.805045646450949,-35.237060302726015,Quintas,2017-11-03 07:27:02.159430,240
UberSELECT,-5.805045646450949,-35.237060302726015,Quintas,2017-11-03 07:27:02.928318,240
uberX,-5.798594638119166,-35.229191954951375,Quintas,2017-11-03 07:27:04.420350,120
UberSELECT,-5.798594638119166,-35.229191954951375,Quintas,2017-11-03 07:27:05.208602,420
uberX,-5.807040053899309,-35.24208937505372,Bom Pastor,2017-11-03 07:27:07.345090,300
UberSELECT,-5.807040053899309,-35.24208937505372,Bom Pastor,2017-11-03 07:27:08.111678,300
uberX,-5.810805404301923,-35.2420708299889,Bom Pastor,2017-11-03 07:27:09.662773,300
UberSELECT,-5.810805404301923,-35.2420708299889,Bom Pastor,2017-11-03 07:27:10.426059,300
uberX,-5.811705703528503,-35.22545339041066,Dix-Sept Rosado,2017-11-03 07:27:12.842467,300
UberSELECT,-5.811705703528503,-35.22545339041066,Dix-Sept Rosado,2017-11-03 07:27:13.591019,360
uberX,-5.811629831059577,-35.224980941309006,Dix-Sept Rosado,2017-11-03 07:27:15.113987,300
UberSELECT,-5.811629831059577,-35.224980941309006,Dix-Sept Rosado,2017-11-03 07:27:15.883648,360
uberX,-5.822944320242195,-35.22725074817909,Nossa Senhora de Nazaré,2017-11-03 07:27:18.170415,240
UberSELECT,-5.822944320242195,-35.22725074817909,Nossa Senhora de Nazaré,2017-11-03 07:27:18.916830,300
uberX,-5.813975774600001,-35.23245163622608,Nossa Senhora de Nazaré,2017-11-03 07:27:20.415858,360
UberSELECT,-5.813975774600001,-35.23245163622608,Nossa Senhora de Nazaré,2017-11-03 07:27:21.152275,360
uberX,-5.816973296713217,-35.20658203953431,Lagoa Nova,2017-11-03 07:27:24.038101,120
UberSELECT,-5.816973296713217,-35.20658203953431,Lagoa Nova,2017-11-03 07:27:24.841432,120
uberX,-5.81406179246497,-35.21829299794276,Lagoa Nova,2017-11-03 07:27:26.350496,120
UberSELECT,-5.81406179246497,-35.21829299794276,Lagoa Nova,2017-11-03 07:27:27.109774,300
uberX,-5.792592048552351,-35.19110155731292,Mãe Luiza,2017-11-03 07:27:29.540490,180
UberSELECT,-5.792592048552351,-35.19110155731292,Mãe Luiza,2017-11-03 07:27:30.330194,420
uberX,-5.795301876373701,-35.18423537919181,Mãe Luiza,2017-11-03 07:27:31.842510,360
UberSELECT,-5.795301876373701,-35.18423537919181,Mãe Luiza,2017-11-03 07:27:32.616474,480
uberX,-5.822733316595796,-35.201544699965915,Nova Descoberta,2017-11-03 07:27:35.515116,120
UberSELECT,-5.822733316595796,-35.201544699965915,Nova Descoberta,2017-11-03 07:27:36.324303,120
uberX,-5.834836839604228,-35.19673181241773,Nova Descoberta,2017-11-03 07:27:37.916362,300
UberSELECT,-5.834836839604228,-35.19673181241773,Nova Descoberta,2017-11-03 07:27:38.670096,300
uberX,-5.789530103700507,-35.195652357533554,Tirol,2017-11-03 07:27:41.171713,120
UberSELECT,-5.789530103700507,-35.195652357533554,Tirol,2017-11-03 07:27:41.912828,300
uberX,-5.7879490340996735,-35.20221314857393,Tirol,2017-11-03 07:27:43.428880,60
UberSELECT,-5.7879490340996735,-35.20221314857393,Tirol,2017-11-03 07:27:44.184661,120
uberX,-5.784394047468087,-35.200798436031796,Petrópolis,2017-11-03 07:27:46.583801,120
UberSELECT,-5.784394047468087,-35.200798436031796,Petrópolis,2017-11-03 07:27:47.329452,120
uberX,-5.7843400702211465,-35.20091343935341,Petrópolis,2017-11-03 07:27:48.767566,120
UberSELECT,-5.7843400702211465,-35.20091343935341,Petrópolis,2017-11-03 07:27:49.502657,120
uberX,-5.786925737230783,-35.191486940668,Areia Preta,2017-11-03 07:27:51.566036,360
UberSELECT,-5.786925737230783,-35.191486940668,Areia Preta,2017-11-03 07:27:52.321615,360
uberX,-5.790671393535168,-35.18867976207837,Areia Preta,2017-11-03 07:27:53.809620,300
UberSELECT,-5.790671393535168,-35.18867976207837,Areia Preta,2017-11-03 07:27:54.562227,420
uberX,-5.835964571639489,-35.23480372278322,Cidade Nova,2017-11-03 07:27:56.625227,420
UberSELECT,-5.835964571639489,-35.23480372278322,Cidade Nova,2017-11-03 07:27:57.451818,600
uberX,-5.83277317191317,-35.24428014849934,Cidade Nova,2017-11-03 07:27:58.947235,360
UberSELECT,-5.83277317191317,-35.24428014849934,Cidade Nova,2017-11-03 07:27:59.882716,480
uberX,-5.824818722734493,-35.240286889474824,Cidade da Esperança,2017-11-03 07:28:02.610292,300
UberSELECT,-5.824818722734493,-35.240286889474824,Cidade da Esperança,2017-11-03 07:28:03.374394,420
uberX,-5.8277311893429165,-35.22931700737972,Cidade da Esperança,2017-11-03 07:28:04.894852,360
UberSELECT,-5.8277311893429165,-35.22931700737972,Cidade da Esperança,2017-11-03 07:28:05.665171,480
uberX,-5.816693746105518,-35.2490441858593,Felipe Camarão,2017-11-03 07:28:07.784208,420
UberSELECT,-5.816693746105518,-35.2490441858593,Felipe Camarão,2017-11-03 07:28:08.564868,480
uberX,-5.833345661101504,-35.24661161851116,Felipe Camarão,2017-11-03 07:28:10.047633,420
UberSELECT,-5.833345661101504,-35.24661161851116,Felipe Camarão,2017-11-03 07:28:10.834974,900
uberX,-5.8434593328329445,-35.27717192162788,Guarapes,2017-11-03 07:28:13.817871,720
uberX,-5.8250401945006995,-35.27014152681499,Guarapes,2017-11-03 07:28:16.501061,360
uberX,-5.872436387567042,-35.222190381517045,Pitimbu,2017-11-03 07:31:55.459623,180
UberSELECT,-5.872436387567042,-35.222190381517045,Pitimbu,2017-11-03 07:31:56.215400,360
uberX,-5.856691198359494,-35.234606158639004,Pitimbu,2017-11-03 07:31:57.693275,120
UberSELECT,-5.856691198359494,-35.234606158639004,Pitimbu,2017-11-03 07:31:58.464428,480
uberX,-5.852992628635861,-35.26019912682572,Planalto,2017-11-03 07:32:00.971563,720
uberX,-5.861943850936269,-35.25593750467332,Planalto,2017-11-03 07:32:03.180272,540
uberX,-5.8851202405688126,-35.18791138281887,Ponta Negra,2017-11-03 07:32:06.485537,360
UberSELECT,-5.8851202405688126,-35.18791138281887,Ponta Negra,2017-11-03 07:32:07.241671,600
uberX,-5.86952104758338,-35.185489085214115,Ponta Negra,2017-11-03 07:32:08.756645,240
UberSELECT,-5.86952104758338,-35.185489085214115,Ponta Negra,2017-11-03 07:32:09.529175,300
uberX,-5.8709826105996825,-35.20261512024286,Neópolis,2017-11-03 07:32:16.598836,300
UberSELECT,-5.8709826105996825,-35.20261512024286,Neópolis,2017-11-03 07:32:17.362794,360
uberX,-5.866669890426524,-35.216250918336435,Neópolis,2017-11-03 07:32:18.925764,240
UberSELECT,-5.866669890426524,-35.216250918336435,Neópolis,2017-11-03 07:32:19.660307,300
uberX,-5.856081446757982,-35.198687927244166,Capim Macio,2017-11-03 07:32:21.705105,120
UberSELECT,-5.856081446757982,-35.198687927244166,Capim Macio,2017-11-03 07:32:22.429484,240
uberX,-5.863292668759952,-35.197294223196195,Capim Macio,2017-11-03 07:32:24.516499,180
UberSELECT,-5.863292668759952,-35.197294223196195,Capim Macio,2017-11-03 07:32:25.245309,180
uberX,-5.726325797724613,-35.27852647951421,Lagoa Azul,2017-11-03 07:32:27.968743,660
UberSELECT,-5.726325797724613,-35.27852647951421,Lagoa Azul,2017-11-03 07:32:28.902513,600
uberX,-5.742632045498261,-35.261469850291256,Lagoa Azul,2017-11-03 07:32:30.569055,540
uberX,-5.736821427458171,-35.22676771273318,Pajuçara,2017-11-03 07:32:34.861442,240
UberSELECT,-5.736821427458171,-35.22676771273318,Pajuçara,2017-11-03 07:32:35.616370,1260
uberX,-5.733782517326539,-35.24298643967424,Pajuçara,2017-11-03 07:32:37.090831,360
uberX,-5.8082923033402505,-35.20893323586865,Lagoa Seca,2017-11-03 07:32:40.486627,120
UberSELECT,-5.8082923033402505,-35.20893323586865,Lagoa Seca,2017-11-03 07:32:41.249427,240
uberX,-5.807126410172379,-35.21281613133001,Lagoa Seca,2017-11-03 07:32:43.106931,180
UberSELECT,-5.807126410172379,-35.21281613133001,Lagoa Seca,2017-11-03 07:32:44.861327,180
uberX,-5.7979066716520204,-35.211039488216564,Barro Vermelho,2017-11-03 07:32:47.529770,120
UberSELECT,-5.7979066716520204,-35.211039488216564,Barro Vermelho,2017-11-03 07:32:48.275387,120
uberX,-5.794750799679828,-35.207508162442586,Barro Vermelho,2017-11-03 07:32:51.248170,180
UberSELECT,-5.794750799679828,-35.207508162442586,Barro Vermelho,2017-11-03 07:32:52.029981,180
uberX,-5.834349768151437,-35.214449815985866,Candelária,2017-11-03 07:32:54.717621,180
UberSELECT,-5.834349768151437,-35.214449815985866,Candelária,2017-11-03 07:32:55.535718,240
uberX,-5.8515834642717435,-35.22916509939449,Candelária,2017-11-03 07:32:57.032065,420
UberSELECT,-5.8515834642717435,-35.22916509939449,Candelária,2017-11-03 07:32:57.805145,660
uberX,-5.782592027718137,-35.19245369663715,Praia do Meio,2017-11-03 07:33:01.493905,120
UberSELECT,-5.782592027718137,-35.19245369663715,Praia do Meio,2017-11-03 07:33:02.254372,180
uberX,-5.775661322903539,-35.196041953647104,Praia do Meio,2017-11-03 07:33:03.744165,240
UberSELECT,-5.775661322903539,-35.196041953647104,Praia do Meio,2017-11-03 07:33:04.496653,300
uberX,-5.776753827270925,-35.19989494588231,Rocas,2017-11-03 07:33:06.838775,240
UberSELECT,-5.776753827270925,-35.19989494588231,Rocas,2017-11-03 07:33:07.563408,360
uberX,-5.773378234533804,-35.19812467085704,Rocas,2017-11-03 07:33:09.028929,240
UberSELECT,-5.773378234533804,-35.19812467085704,Rocas,2017-11-03 07:33:09.813946,420
uberX,-5.76316272984592,-35.19951486495356,Santos Reis,2017-11-03 07:33:12.539140,540
UberSELECT,-5.76316272984592,-35.19951486495356,Santos Reis,2017-11-03 07:33:13.275595,480
uberX,-5.760195969035057,-35.204691468316234,Santos Reis,2017-11-03 07:33:15.222382,540
UberSELECT,-5.760195969035057,-35.204691468316234,Santos Reis,2017-11-03 07:33:15.948827,480
uberX,-5.759033879009474,-35.22773800757408,Redinha,2017-11-03 07:33:19.509893,480
UberSELECT,-5.759033879009474,-35.22773800757408,Redinha,2017-11-03 07:33:20.264147,1200
uberX,-5.751188829464165,-35.20388145570259,Redinha,2017-11-03 07:33:21.735796,540
UberSELECT,-5.751188829464165,-35.20388145570259,Redinha,2017-11-03 07:33:22.500273,600
uberX,-5.774414129996878,-35.23998911488453,Salinas,2017-11-03 07:33:31.978215,420
UberSELECT,-5.774414129996878,-35.23998911488453,Salinas,2017-11-03 07:33:32.732842,1020
uberX,-5.76251933775376,-35.2460123034948,Salinas,2017-11-03 07:33:34.216215,240
UberSELECT,-5.76251933775376,-35.2460123034948,Salinas,2017-11-03 07:33:34.983320,540
uberX,-5.773478085936879,-35.2510562536952,Igapó,2017-11-03 07:33:37.502909,240
UberSELECT,-5.773478085936879,-35.2510562536952,Igapó,2017-11-03 07:33:38.253343,600
uberX,-5.769548939971354,-35.26489820267104,Igapó,2017-11-03 07:33:39.771975,240
UberSELECT,-5.769548939971354,-35.26489820267104,Igapó,2017-11-03 07:33:40.556942,420
uberX,-5.751938779420487,-35.272024271424876,Nossa Senhora da Apresentação,2017-11-03 07:33:42.622975,360
UberSELECT,-5.751938779420487,-35.272024271424876,Nossa Senhora da Apresentação,2017-11-03 07:33:43.433124,540
uberX,-5.734054362635533,-35.27493881958624,Nossa Senhora da Apresentação,2017-11-03 07:33:44.948367,600
UberSELECT,-5.734054362635533,-35.27493881958624,Nossa Senhora da Apresentação,2017-11-03 07:33:45.720619,600
uberX,-5.7567204006225445,-35.244137633163554,Potengi,2017-11-03 07:33:48.493878,360
UberSELECT,-5.7567204006225445,-35.244137633163554,Potengi,2017-11-03 07:33:49.260163,720
uberX,-5.762126231056811,-35.26136245818132,Potengi,2017-11-03 07:33:50.781733,120
UberSELECT,-5.762126231056811,-35.26136245818132,Potengi,2017-11-03 07:33:51.630619,300
uberX,-5.777868490607783,-35.20963078492992,Ribeira,2017-11-03 07:33:54.069251,360
UberSELECT,-5.777868490607783,-35.20963078492992,Ribeira,2017-11-03 07:33:54.809878,480
uberX,-5.77868733741786,-35.202174380627156,Ribeira,2017-11-03 07:33:56.340206,120
UberSELECT,-5.77868733741786,-35.202174380627156,Ribeira,2017-11-03 07:33:57.089389,360
uberX,-5.787212530790056,-35.20683625992524,Cidade Alta,2017-11-03 07:33:59.511705,180
UberSELECT,-5.787212530790056,-35.20683625992524,Cidade Alta,2017-11-03 07:34:00.255457,180
uberX,-5.785296204338805,-35.214946556880776,Cidade Alta,2017-11-03 07:34:01.883276,420
UberSELECT,-5.785296204338805,-35.214946556880776,Cidade Alta,2017-11-03 07:34:02.717837,360
uberX,-5.7958982558330865,-35.22468402317154,Alecrim,2017-11-03 07:34:05.663707,120
UberSELECT,-5.7958982558330865,-35.22468402317154,Alecrim,2017-11-03 07:34:06.428259,360
uberX,-5.799422433942958,-35.224835329336486,Alecrim,2017-11-03 07:34:07.955484,240
UberSELECT,-5.799422433942958,-35.224835329336486,Alecrim,2017-11-03 07:34:08.721245,420
uberX,-5.7964455655367475,-35.24617825736491,Nordeste,2017-11-03 07:34:12.425155,420
uberX,-5.792006069629887,-35.240943275893194,Nordeste,2017-11-03 07:34:14.688176,300
UberSELECT,-5.792006069629887,-35.240943275893194,Nordeste,2017-11-03 07:34:15.485672,600
uberX,-5.801508029373302,-35.23047509756013,Quintas,2017-11-03 07:34:17.741808,120
UberSELECT,-5.801508029373302,-35.23047509756013,Quintas,2017-11-03 07:34:18.513712,480
uberX,-5.793966392311046,-35.234600147454344,Quintas,2017-11-03 07:34:20.051456,300
UberSELECT,-5.793966392311046,-35.234600147454344,Quintas,2017-11-03 07:34:20.825286,540
uberX,-5.813181386631665,-35.24445959449175,Bom Pastor,2017-11-03 07:34:24.427576,300
UberSELECT,-5.813181386631665,-35.24445959449175,Bom Pastor,2017-11-03 07:34:25.155826,360
uberX,-5.805197940967023,-35.2471035978343,Bom Pastor,2017-11-03 07:34:26.721778,360
uberX,-5.811305543294719,-35.23190502060437,Dix-Sept Rosado,2017-11-03 07:34:29.933712,180
UberSELECT,-5.811305543294719,-35.23190502060437,Dix-Sept Rosado,2017-11-03 07:34:30.725284,360
uberX,-5.807125906498148,-35.22671116966169,Dix-Sept Rosado,2017-11-03 07:34:32.394374,180
UberSELECT,-5.807125906498148,-35.22671116966169,Dix-Sept Rosado,2017-11-03 07:34:33.206539,360
uberX,-5.8205736386474225,-35.22983587664424,Nossa Senhora de Nazaré,2017-11-03 07:34:35.539397,120
UberSELECT,-5.8205736386474225,-35.22983587664424,Nossa Senhora de Nazaré,2017-11-03 07:34:36.279932,120
uberX,-5.816311614049553,-35.236295764341946,Nossa Senhora de Nazaré,2017-11-03 07:34:37.733901,180
UberSELECT,-5.816311614049553,-35.236295764341946,Nossa Senhora de Nazaré,2017-11-03 07:34:38.526556,300
uberX,-5.827084547857118,-35.20658130342358,Lagoa Nova,2017-11-03 07:34:41.410468,120
UberSELECT,-5.827084547857118,-35.20658130342358,Lagoa Nova,2017-11-03 07:34:42.158248,300
uberX,-5.831313060175299,-35.21645975836821,Lagoa Nova,2017-11-03 07:34:43.638676,240
UberSELECT,-5.831313060175299,-35.21645975836821,Lagoa Nova,2017-11-03 07:34:44.405528,240
uberX,-5.796945231738722,-35.18641609400966,Mãe Luiza,2017-11-03 07:34:46.502237,240
UberSELECT,-5.796945231738722,-35.18641609400966,Mãe Luiza,2017-11-03 07:34:47.269064,300
uberX,-5.792712254131347,-35.189440384547815,Mãe Luiza,2017-11-03 07:34:48.772378,240
UberSELECT,-5.792712254131347,-35.189440384547815,Mãe Luiza,2017-11-03 07:34:49.504998,300
uberX,-5.828195049103072,-35.1931872837372,Nova Descoberta,2017-11-03 07:34:51.973650,300
UberSELECT,-5.828195049103072,-35.1931872837372,Nova Descoberta,2017-11-03 07:34:52.759812,420
uberX,-5.829817808559711,-35.199185777920704,Nova Descoberta,2017-11-03 07:34:54.231882,240
UberSELECT,-5.829817808559711,-35.199185777920704,Nova Descoberta,2017-11-03 07:34:55.002841,300
uberX,-5.793082468109296,-35.20310699629376,Tirol,2017-11-03 07:34:57.062266,120
UberSELECT,-5.793082468109296,-35.20310699629376,Tirol,2017-11-03 07:34:57.808270,180
uberX,-5.792696078168783,-35.20572838339488,Tirol,2017-11-03 07:34:59.290124,120
UberSELECT,-5.792696078168783,-35.20572838339488,Tirol,2017-11-03 07:35:00.037195,120
uberX,-5.786319660360354,-35.19602351150852,Petrópolis,2017-11-03 07:35:02.905133,120
UberSELECT,-5.786319660360354,-35.19602351150852,Petrópolis,2017-11-03 07:35:03.644637,360
uberX,-5.781990918733919,-35.199471215422506,Petrópolis,2017-11-03 07:35:05.138288,120
UberSELECT,-5.781990918733919,-35.199471215422506,Petrópolis,2017-11-03 07:35:05.882046,360
uberX,-5.7849897088399596,-35.19289246189772,Areia Preta,2017-11-03 07:35:08.257648,180
UberSELECT,-5.7849897088399596,-35.19289246189772,Areia Preta,2017-11-03 07:35:08.984758,240
uberX,-5.786728114924107,-35.19227519649773,Areia Preta,2017-11-03 07:35:10.470373,240
UberSELECT,-5.786728114924107,-35.19227519649773,Areia Preta,2017-11-03 07:35:11.265504,300
uberX,-5.838692856795816,-35.24117616478925,Cidade Nova,2017-11-03 07:35:13.736385,480
UberSELECT,-5.838692856795816,-35.24117616478925,Cidade Nova,2017-11-03 07:35:14.484622,840
uberX,-5.840467330021756,-35.24454264319398,Cidade Nova,2017-11-03 07:35:16.003794,360
uberX,-5.823032807853376,-35.24270749127265,Cidade da Esperança,2017-11-03 07:35:19.111883,360
UberSELECT,-5.823032807853376,-35.24270749127265,Cidade da Esperança,2017-11-03 07:35:19.886325,420
uberX,-5.827886878690583,-35.23615912000601,Cidade da Esperança,2017-11-03 07:35:21.402631,180
UberSELECT,-5.827886878690583,-35.23615912000601,Cidade da Esperança,2017-11-03 07:35:22.200065,420
uberX,-5.822463211299179,-35.24312798245489,Felipe Camarão,2017-11-03 07:35:24.931041,300
UberSELECT,-5.822463211299179,-35.24312798245489,Felipe Camarão,2017-11-03 07:35:25.684169,420
uberX,-5.815666472994122,-35.264159693876245,Felipe Camarão,2017-11-03 07:35:27.127068,180
UberSELECT,-5.815666472994122,-35.264159693876245,Felipe Camarão,2017-11-03 07:35:27.868672,600
uberX,-5.847817573017004,-35.27443314440548,Guarapes,2017-11-03 07:35:30.353554,1200
uberX,-5.831800534460405,-35.26837723763327,Guarapes,2017-11-03 07:35:32.712758,660
uberX,-5.874418576827094,-35.2316780971598,Pitimbu,2017-11-03 07:38:55.195452,180
UberSELECT,-5.874418576827094,-35.2316780971598,Pitimbu,2017-11-03 07:38:55.927077,360
uberX,-5.855887437172863,-35.240644986052416,Pitimbu,2017-11-03 07:38:57.481536,120
UberSELECT,-5.855887437172863,-35.240644986052416,Pitimbu,2017-11-03 07:38:58.694455,300
uberX,-5.847613890388954,-35.260964029350106,Planalto,2017-11-03 07:39:01.200237,300
UberSELECT,-5.847613890388954,-35.260964029350106,Planalto,2017-11-03 07:39:01.952806,240
uberX,-5.852349664394123,-35.27224863469646,Planalto,2017-11-03 07:39:03.446099,540
UberSELECT,-5.852349664394123,-35.27224863469646,Planalto,2017-11-03 07:39:04.198275,420
uberX,-5.8707363283872915,-35.18819089546094,Ponta Negra,2017-11-03 07:39:06.934830,120
UberSELECT,-5.8707363283872915,-35.18819089546094,Ponta Negra,2017-11-03 07:39:07.671365,300
uberX,-5.883523500976823,-35.18737913580555,Ponta Negra,2017-11-03 07:39:09.167830,360
UberSELECT,-5.883523500976823,-35.18737913580555,Ponta Negra,2017-11-03 07:39:09.952277,360
uberX,-5.862664061557266,-35.212242734875005,Neópolis,2017-11-03 07:39:12.458319,360
UberSELECT,-5.862664061557266,-35.212242734875005,Neópolis,2017-11-03 07:39:13.233925,480
uberX,-5.870255759900331,-35.21135356081547,Neópolis,2017-11-03 07:39:15.529019,480
UberSELECT,-5.870255759900331,-35.21135356081547,Neópolis,2017-11-03 07:39:16.327615,600
uberX,-5.853355214856811,-35.20711331456043,Capim Macio,2017-11-03 07:39:18.413160,180
UberSELECT,-5.853355214856811,-35.20711331456043,Capim Macio,2017-11-03 07:39:19.178313,420
uberX,-5.862042659876709,-35.20164850226383,Capim Macio,2017-11-03 07:39:20.660530,180
UberSELECT,-5.862042659876709,-35.20164850226383,Capim Macio,2017-11-03 07:39:21.399263,480
uberX,-5.734195414403433,-35.27282329800117,Lagoa Azul,2017-11-03 07:39:23.713849,480
uberX,-5.723074382749856,-35.25521596071938,Lagoa Azul,2017-11-03 07:39:26.038630,480
uberX,-5.735045263441364,-35.234686612758686,Pajuçara,2017-11-03 07:39:29.399826,480
UberSELECT,-5.735045263441364,-35.234686612758686,Pajuçara,2017-11-03 07:39:30.163239,900
uberX,-5.7255703441052574,-35.23393870214512,Pajuçara,2017-11-03 07:39:31.938524,420
uberX,-5.804065880059458,-35.21288025924325,Lagoa Seca,2017-11-03 07:39:35.264820,120
UberSELECT,-5.804065880059458,-35.21288025924325,Lagoa Seca,2017-11-03 07:39:36.156398,240
uberX,-5.806564234760072,-35.2108765489192,Lagoa Seca,2017-11-03 07:39:37.750467,120
UberSELECT,-5.806564234760072,-35.2108765489192,Lagoa Seca,2017-11-03 07:39:38.484993,240
uberX,-5.801772862877586,-35.20629454729343,Barro Vermelho,2017-11-03 07:39:40.684582,120
UberSELECT,-5.801772862877586,-35.20629454729343,Barro Vermelho,2017-11-03 07:39:41.616481,180
uberX,-5.802364699265694,-35.20829084991442,Barro Vermelho,2017-11-03 07:39:43.383740,120
UberSELECT,-5.802364699265694,-35.20829084991442,Barro Vermelho,2017-11-03 07:39:44.191306,240
uberX,-5.835994393160807,-35.226728444047914,Candelária,2017-11-03 07:39:46.911820,300
UberSELECT,-5.835994393160807,-35.226728444047914,Candelária,2017-11-03 07:39:47.827350,480
uberX,-5.84819903548916,-35.21197645341843,Candelária,2017-11-03 07:39:49.534816,180
UberSELECT,-5.84819903548916,-35.21197645341843,Candelária,2017-11-03 07:39:50.317888,360
uberX,-5.777429574644094,-35.193278151876925,Praia do Meio,2017-11-03 07:39:52.767287,300
UberSELECT,-5.777429574644094,-35.193278151876925,Praia do Meio,2017-11-03 07:39:53.522393,300
uberX,-5.780843686911268,-35.197477759269894,Praia do Meio,2017-11-03 07:39:55.371328,240
UberSELECT,-5.780843686911268,-35.197477759269894,Praia do Meio,2017-11-03 07:39:56.156494,300
uberX,-5.772368665090713,-35.19857800800484,Rocas,2017-11-03 07:39:58.642212,360
UberSELECT,-5.772368665090713,-35.19857800800484,Rocas,2017-11-03 07:39:59.528880,420
uberX,-5.77530853754301,-35.20251128394982,Rocas,2017-11-03 07:40:01.095447,240
UberSELECT,-5.77530853754301,-35.20251128394982,Rocas,2017-11-03 07:40:01.888071,240
uberX,-5.768096820282443,-35.20024257867683,Santos Reis,2017-11-03 07:40:04.298910,360
UberSELECT,-5.768096820282443,-35.20024257867683,Santos Reis,2017-11-03 07:40:05.046352,420
uberX,-5.766727900232957,-35.203713004111144,Santos Reis,2017-11-03 07:40:06.514453,360
UberSELECT,-5.766727900232957,-35.203713004111144,Santos Reis,2017-11-03 07:40:07.852477,420
uberX,-5.759121043422401,-35.22653375708967,Redinha,2017-11-03 07:40:10.345588,600
UberSELECT,-5.759121043422401,-35.22653375708967,Redinha,2017-11-03 07:40:11.127387,780
uberX,-5.757289819568261,-35.223732564106335,Redinha,2017-11-03 07:40:12.634318,600
UberSELECT,-5.757289819568261,-35.223732564106335,Redinha,2017-11-03 07:40:13.400897,780
uberX,-5.781064984208746,-35.21181053430739,Salinas,2017-11-03 07:40:16.455473,300
UberSELECT,-5.781064984208746,-35.21181053430739,Salinas,2017-11-03 07:40:17.201774,360
uberX,-5.782407484440093,-35.24000155109034,Salinas,2017-11-03 07:40:18.738568,420
uberX,-5.766213287376215,-35.261842908060984,Igapó,2017-11-03 07:40:21.806612,240
UberSELECT,-5.766213287376215,-35.261842908060984,Igapó,2017-11-03 07:40:22.595966,480
uberX,-5.774312603600426,-35.25335171535019,Igapó,2017-11-03 07:40:24.031573,180
UberSELECT,-5.774312603600426,-35.25335171535019,Igapó,2017-11-03 07:40:24.945516,300
uberX,-5.752179031540014,-35.27777323272033,Nossa Senhora da Apresentação,2017-11-03 07:40:27.429021,300
UberSELECT,-5.752179031540014,-35.27777323272033,Nossa Senhora da Apresentação,2017-11-03 07:40:28.207657,600
uberX,-5.73316449357028,-35.27930063401231,Nossa Senhora da Apresentação,2017-11-03 07:40:29.703400,780
uberX,-5.744110549738631,-35.24966487724058,Potengi,2017-11-03 07:40:32.512312,480
UberSELECT,-5.744110549738631,-35.24966487724058,Potengi,2017-11-03 07:40:33.378682,720
uberX,-5.7431665690222085,-35.25461547138147,Potengi,2017-11-03 07:40:34.941434,420
UberSELECT,-5.7431665690222085,-35.25461547138147,Potengi,2017-11-03 07:40:35.709453,780
uberX,-5.77139460683193,-35.20507088968219,Ribeira,2017-11-03 07:40:37.748398,300
UberSELECT,-5.77139460683193,-35.20507088968219,Ribeira,2017-11-03 07:40:38.480782,360
uberX,-5.781044801460846,-35.20562429127429,Ribeira,2017-11-03 07:40:39.961264,120
